2/16/2023, 1:50:59 PM,	service stream-loader has started 15 tasks: task bc8403b881044b698491caf703e31ec2 task f1a76898801d4e5c9be45acf5e358ea2 task 6f03253cbb164c2c9ad618136f13b3a4 task 3eb7c52d5c7442c2be435d87a113202b task 4ff55822b1ed472491566213797af08a task dc4c2fded89541deae12eb58a06b65b5 task 394e500cb43e4438897a5d100704fe66 task 4d61c90939d944f29561036a4b890b76 task 490e2b1fbbba4f14b0dd367b9ce16775 task bb0bbfee3e6c4da8aa8d7b41c1bc03c0 task 67b16e6f7f3940de92d58a3161fdf382 task 599ff99a3b94477cbff918f52fa85357 task b5b3fd6c78134181a6ec4a17ba3453c6 task 2ff2b2fbe6144423ab1d6d4ff2fcc2b6 task 3ceed9deed1f48dea0666859242c4526.	0e288d88-2da7-4120-a9cc-4af0e96f2d3e
2/16/2023, 1:50:42 PM,	Message: Successfully set desired count to 39. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmHigh-b96515c1-bc2e-4797-9b82-0557ff529d03 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	dec89d0c-d3b0-4cae-abfe-31de7a01bc1c
2/16/2023, 1:45:27 PM,	service stream-loader has reached a steady state.	ec9a52d9-7a08-44a9-91fc-7acf43d16e42
2/16/2023, 1:43:44 PM,	service stream-loader has started 2 tasks: task b37c829a3aa34b54905de2b2955e2761 task f24ec48e42c448d08808b748a0f5d5e0.	6fbc4497-2b1a-4b75-bebd-a2fada605a04
2/16/2023, 1:43:42 PM,	Message: Successfully set desired count to 24. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmHigh-b96515c1-bc2e-4797-9b82-0557ff529d03 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	d3588386-2a47-442a-af2f-09379ffb9d5f
2/16/2023, 1:42:47 PM,	service stream-loader has started 6 tasks: task dade1c9eda4041a2b34f2c2e3bc339cc task 288c495983f84ae1928d48fba72f68f0 task f043997fdb934ab28c5c3519d78571cd task d97703d2fdae416989349f5f6beb5a49 task 489fb88e045446608990b6f9b4e58acb task 1a985b293f0740929b27ce2319b8adc8.	9dfb0cb1-0819-4e23-bd1b-5411b05bdf91
2/16/2023, 1:42:42 PM,	Message: Successfully set desired count to 22. Found it was later changed to 24. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmHigh-b96515c1-bc2e-4797-9b82-0557ff529d03 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	376bcd5e-b4a8-4d26-9597-6e7144963f54
2/16/2023, 1:42:09 PM,	service stream-loader has started 3 tasks: task 80bcf9bbea43402688d1ca7825ffac30 task 282944cd92a5437db4d2632ba8d38e2a task 5f8da00580d24a8687cd5d58061756a4.	73bba29e-1fb7-41b8-b118-2c7e292387a7
2/16/2023, 1:41:42 PM,	Message: Successfully set desired count to 16. Found it was later changed to 22. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmHigh-b96515c1-bc2e-4797-9b82-0557ff529d03 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	7dfc2406-1fb6-416a-9745-a9ff28fc8ed0
2/16/2023, 1:35:31 PM,	service stream-loader has reached a steady state.	1142a5f7-af52-4b53-9435-f510f2cbb720
